date,state,device,type,message,illuminance,linkquality,occupancy,temperature,description,humidity,winddirection,precipitation,pressure,windspeed,battery,voltage,contact
2019-12-15 14:15:38,,,,,,94.0,,18.55,,76.69,,,941.0,,86.0,2975.0,
2019-12-15 14:15:38,,,,,,94.0,,18.55,,76.69,,,940.0,,86.0,2975.0,
2019-12-15 14:16:36,,,,,30.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 14:16:36,,,,,30.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 14:18:06,,,,,30.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 14:22:37,,,,,30.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 14:22:37,,,,,30.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 14:24:07,,,,,30.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 14:26:03,,,,,,97.0,,18.42,,77.38,,,940.9,,86.0,2975.0,
2019-12-15 14:28:10,,,,,35.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 14:28:10,,,,,35.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 14:29:40,,,,,35.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 14:29:49,,,,,34.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 14:29:49,,,,,34.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 14:29:53,,,,,,39.0,,,,,,,,,80.0,2965.0,False
2019-12-15 14:29:56,,,,,,47.0,,,,,,,,,80.0,2965.0,True
2019-12-15 14:31:19,,,,,34.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 14:31:25,,,,,,49.0,,,,,,,,,80.0,2965.0,False
2019-12-15 14:31:27,,,,,35.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 14:31:27,,,,,35.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 14:31:30,,,,,,52.0,,,,,,,,,80.0,2965.0,True
2019-12-15 14:32:57,,,,,35.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 14:38:40,,,,,,97.0,,18.95,,77.38,,,940.9,,86.0,2975.0,
2019-12-15 14:38:41,,,,,,97.0,,18.95,,76.38,,,940.0,,86.0,2975.0,
2019-12-15 14:43:05,,,,,33.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 14:43:05,,,,,33.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 14:43:48,,,,,,39.0,,,,,,,,,80.0,2965.0,False
2019-12-15 14:43:51,,,,,,47.0,,,,,,,,,80.0,2965.0,True
2019-12-15 14:44:35,,,,,33.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 14:44:37,,,,,,47.0,,,,,,,,,80.0,2965.0,False
2019-12-15 14:44:38,,,,,33.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 14:44:38,,,,,33.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 14:44:40,,,,,,49.0,,,,,,,,,80.0,2965.0,True
2019-12-15 14:45:42,,,,,33.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 14:46:43,,,,,32.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 14:46:43,,,,,32.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 14:46:59,,,,,,55.0,,,,,,,,,80.0,2965.0,False
2019-12-15 14:47:05,,,,,,47.0,,,,,,,,,80.0,2965.0,True
2019-12-15 14:48:13,,,,,32.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 14:57:16,,,,,0.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 15:08:06,,,,,,99.0,,18.44,,76.38,,,940.0,,86.0,2975.0,
2019-12-15 15:08:06,,,,,,94.0,,18.44,,75.99,,,940.0,,86.0,2975.0,
2019-12-15 15:19:22,,,,,,99.0,,18.14,,75.99,,,940.0,,86.0,2975.0,
2019-12-15 15:19:22,,,,,,97.0,,18.14,,76.43,,,940.0,,86.0,2975.0,
2019-12-15 15:25:56,,,,,,97.0,,18.01,,76.44,,,940.3,,86.0,2975.0,
2019-12-15 15:26:47,,,,,,47.0,,,,,,,,,80.0,2965.0,False
2019-12-15 15:26:50,,,,,36.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 15:26:50,,,,,36.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:28:20,,,,,36.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 15:29:21,,,,,34.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 15:29:21,,,,,34.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:29:39,,,,,,39.0,,,,,,,,,80.0,2965.0,True
2019-12-15 15:30:21,,,,,31.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:30:21,,,,,31.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:31:22,,,,,31.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:31:22,,,,,31.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:32:43,,,,,30.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:32:43,,,,,30.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:33:44,,,,,28.0,65.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:33:44,,,,,28.0,65.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:35:05,,,,,29.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:35:05,,,,,29.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:36:09,,,,,29.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:36:09,,,,,29.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:36:37,,,,,,47.0,,,,,,,,,80.0,2965.0,False
2019-12-15 15:37:39,,,,,29.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 15:42:19,,,,,29.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 15:42:19,,,,,29.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:42:45,,,,,,99.0,,17.62,,76.44,,,940.3,,86.0,2975.0,
2019-12-15 15:42:45,,,,,,97.0,,17.62,,73.49,,,940.3,,86.0,2975.0,
2019-12-15 15:42:45,,,,,,97.0,,17.62,,73.49,,,940.0,,86.0,2975.0,
2019-12-15 15:43:40,,,,,30.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:43:40,,,,,30.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:44:40,,,,,27.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:44:40,,,,,27.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:45:58,,,,,27.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:45:58,,,,,27.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:47:03,,,,,27.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:47:03,,,,,27.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:48:03,,,,,26.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:48:03,,,,,26.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:49:05,,,,,27.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:49:05,,,,,27.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:50:05,,,,,27.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:50:05,,,,,27.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:51:06,,,,,27.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:51:06,,,,,27.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:52:08,,,,,26.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:52:08,,,,,26.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:53:01,,,,,,44.0,,,,,,,,,80.0,2965.0,True
2019-12-15 15:53:26,,,,,7.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 15:53:38,,,,,7.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 16:16:03,,,,,,97.0,,17.21,,73.49,,,940.0,,86.0,2975.0,
2019-12-15 16:16:03,,,,,,97.0,,17.21,,74.51,,,940.0,,86.0,2975.0,
2019-12-15 16:16:03,,,,,,97.0,,17.21,,74.51,,,939.0,,86.0,2975.0,
2019-12-15 16:25:49,,,,,,97.0,,17.13,,74.66,,,940.0,,86.0,2975.0,
2019-12-15 16:43:36,,,,,,39.0,,,,,,,,,80.0,2965.0,True
2019-12-15 16:48:30,,,,,4.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 16:57:36,,,,,,97.0,,16.91,,74.66,,,940.0,,86.0,2975.0,
2019-12-15 16:57:36,,,,,,97.0,,16.91,,74.81,,,940.0,,86.0,2975.0,
2019-12-15 16:57:36,,,,,,97.0,,16.91,,74.81,,,939.0,,86.0,2975.0,
2019-12-15 17:11:44,,,,,,97.0,,16.79,,74.81,,,939.0,,86.0,2975.0,
2019-12-15 17:11:44,,,,,,97.0,,16.79,,74.86,,,939.0,,86.0,2975.0,
2019-12-15 17:11:44,,,,,,97.0,,16.79,,74.86,,,939.0,,86.0,2975.0,
2019-12-15 17:23:11,,,,,,97.0,,16.75,,74.91,,,939.4,,86.0,2975.0,
2019-12-15 17:34:00,,,,,,36.0,,,,,,,,,80.0,2965.0,True
2019-12-15 17:43:30,,,,,3.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 17:50:47,,,,,,99.0,,16.62,,74.91,,,939.4,,86.0,2975.0,
2019-12-15 17:50:47,,,,,,97.0,,16.62,,74.75,,,939.4,,86.0,2975.0,
2019-12-15 18:17:21,,,,,,97.0,,16.51,,74.66,,,939.1,,86.0,2975.0,
2019-12-15 18:24:25,,,,,,39.0,,,,,,,,,80.0,2965.0,True
2019-12-15 18:36:43,,,,,,99.0,,16.43,,74.66,,,939.1,,86.0,2975.0,
2019-12-15 18:36:43,,,,,,97.0,,16.43,,74.61,,,938.0,,86.0,2975.0,
2019-12-15 18:38:30,,,,,3.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 18:48:08,,,,,,47.0,,,,,,,,,80.0,2965.0,False
2019-12-15 18:48:09,,,,,0.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 18:48:10,,,,,0.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 18:49:10,,,,,27.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 18:49:10,,,,,27.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 18:50:40,,,,,27.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 18:51:25,,,,,29.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 18:51:25,,,,,29.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 18:52:55,,,,,29.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 18:53:08,,,,,28.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 18:53:08,,,,,28.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 18:54:38,,,,,28.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 19:01:09,,,,,26.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 19:01:09,,,,,26.0,65.0,True,,,,,,,,97.0,2995.0,
2019-12-15 19:02:09,,,,,26.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 19:02:09,,,,,26.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 19:03:10,,,,,26.0,63.0,True,,,,,,,,97.0,2995.0,
2019-12-15 19:03:26,,,,,,44.0,,,,,,,,,80.0,2965.0,True
2019-12-15 19:03:27,,,,,,42.0,,,,,,,,,80.0,2965.0,False
2019-12-15 19:03:29,,,,,,47.0,,,,,,,,,80.0,2965.0,True
2019-12-15 19:04:16,,,,,,42.0,,,,,,,,,80.0,2965.0,False
2019-12-15 19:04:17,,,,,26.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 19:04:17,,,,,26.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 19:04:19,,,,,,49.0,,,,,,,,,80.0,2965.0,True
2019-12-15 19:04:38,,,,,,97.0,,16.94,,74.61,,,938.0,,86.0,2975.0,
2019-12-15 19:04:38,,,,,,97.0,,16.94,,75.02,,,938.0,,86.0,2975.0,
2019-12-15 19:04:38,,,,,,97.0,,16.94,,75.02,,,938.0,,86.0,2975.0,
2019-12-15 19:05:47,,,,,26.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 19:11:12,,,,,,97.0,,17.47,,75.02,,,938.0,,86.0,2975.0,
2019-12-15 19:11:12,,,,,,97.0,,17.47,,73.92,,,938.0,,86.0,2975.0,
2019-12-15 19:11:12,,,,,,94.0,,17.47,,73.92,,,938.0,,86.0,2975.0,
2019-12-15 19:15:45,,,,,,97.0,,17.71,,73.42,,,938.7,,86.0,2975.0,
2019-12-15 19:18:47,,,,,,99.0,,17.97,,73.42,,,938.7,,86.0,2975.0,
2019-12-15 19:18:47,,,,,,97.0,,17.97,,73.15,,,938.7,,86.0,2975.0,
2019-12-15 19:22:52,,,,,27.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 19:22:52,,,,,27.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 19:24:22,,,,,27.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 19:27:32,,,,,,99.0,,18.49,,73.15,,,938.0,,86.0,2975.0,
2019-12-15 19:27:32,,,,,,97.0,,18.49,,72.54,,,938.0,,86.0,2975.0,
2019-12-15 19:27:32,,,,,,97.0,,18.49,,72.54,,,938.0,,86.0,2975.0,
2019-12-15 19:28:44,,,,,27.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 19:28:44,,,,,27.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 19:30:10,,,,,27.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 19:30:11,,,,,27.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 19:31:40,,,,,27.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 19:34:41,,,,,27.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 19:38:58,,,,,,97.0,,18.99,,72.54,,,938.0,,86.0,2975.0,
2019-12-15 19:38:58,,,,,,97.0,,18.99,,71.65,,,938.0,,86.0,2975.0,
2019-12-15 19:41:44,,,,,27.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 19:41:44,,,,,27.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 19:43:14,,,,,27.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 19:43:47,,,,,27.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 19:43:47,,,,,27.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 19:44:52,,,,,27.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 19:44:52,,,,,27.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 19:45:08,,,,,,47.0,,,,,,,,,80.0,2965.0,False
2019-12-15 19:45:11,,,,,,47.0,,,,,,,,,80.0,2965.0,True
2019-12-15 19:45:11,,,,,,47.0,,,,,,,,,80.0,2965.0,False
2019-12-15 19:45:12,,,,,,47.0,,,,,,,,,80.0,2965.0,True
2019-12-15 19:45:51,,,,,,44.0,,,,,,,,,80.0,2965.0,False
2019-12-15 19:45:53,,,,,27.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 19:45:53,,,,,27.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 19:46:55,,,,,26.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 19:46:55,,,,,26.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 19:47:11,,,,,,47.0,,,,,,,,,80.0,2965.0,True
2019-12-15 19:48:25,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 19:49:09,,,,,27.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 19:49:09,,,,,27.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 19:50:39,,,,,27.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 19:50:59,,,,,27.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 19:50:59,,,,,27.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 19:51:07,,,,,,39.0,,,,,,,,,80.0,2965.0,False
2019-12-15 19:51:56,,,,,,47.0,,,,,,,,,80.0,2965.0,True
2019-12-15 19:51:56,,,,,,47.0,,,,,,,,,80.0,2965.0,False
2019-12-15 19:51:56,,,,,,44.0,,,,,,,,,80.0,2965.0,True
2019-12-15 19:52:29,,,,,27.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 20:05:42,,,,,,99.0,,18.49,,71.65,,,938.0,,86.0,2975.0,
2019-12-15 20:05:42,,,,,,97.0,,18.49,,71.56,,,938.0,,86.0,2975.0,
2019-12-15 20:08:34,,,,,,97.0,,18.45,,71.67,,,938.3,,86.0,2975.0,
2019-12-15 20:22:42,,,,,,97.0,,17.99,,71.67,,,938.3,,86.0,2975.0,
2019-12-15 20:22:42,,,,,,97.0,,17.99,,72.05,,,938.3,,86.0,2975.0,
2019-12-15 20:22:42,,,,,,97.0,,17.99,,72.05,,,938.0,,86.0,2975.0,
2019-12-15 20:23:39,,,,,,49.0,,,,,,,,,80.0,2965.0,False
2019-12-15 20:23:40,,,,,4.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 20:23:40,,,,,4.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 20:24:24,,,,,,47.0,,,,,,,,,80.0,2965.0,True
2019-12-15 20:24:41,,,,,,47.0,,,,,,,,,80.0,2965.0,False
2019-12-15 20:24:42,,,,,30.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 20:24:42,,,,,30.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 20:25:35,,,,,,55.0,,,,,,,,,80.0,2965.0,True
2019-12-15 20:25:42,,,,,30.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 20:25:42,,,,,30.0,73.0,True,,,,,,,,97.0,2995.0,
2019-12-15 20:26:47,,,,,29.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 20:26:47,,,,,29.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 20:27:50,,,,,29.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 20:29:20,,,,,29.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 20:30:56,,,,,28.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 20:35:49,,,,,,94.0,,17.8,,72.05,,,938.0,,86.0,2975.0,
2019-12-15 20:35:49,,,,,,94.0,,17.8,,73.3,,,938.0,,86.0,2975.0,
2019-12-15 20:35:49,,,,,,94.0,,17.8,,73.3,,,937.0,,86.0,2975.0,
2019-12-15 20:43:10,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 20:43:10,,,,,26.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 20:44:40,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 20:47:40,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 20:49:02,,,,,26.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 20:49:02,,,,,26.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 20:50:32,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 20:58:00,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 20:59:30,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 20:59:38,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 20:59:38,,,,,26.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 21:01:08,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 21:02:03,,,,,,97.0,,17.56,,73.3,,,937.0,,86.0,2975.0,
2019-12-15 21:02:03,,,,,,97.0,,17.56,,74.92,,,937.0,,86.0,2975.0,
2019-12-15 21:02:03,,,,,,94.0,,17.56,,74.92,,,937.0,,86.0,2975.0,
2019-12-15 21:02:13,,,,,,97.0,,17.56,,74.92,,,937.6,,86.0,2975.0,
2019-12-15 21:16:11,,,,,,39.0,,,,,,,,,80.0,2965.0,True
2019-12-15 21:25:47,,,,,,97.0,,17.41,,74.92,,,937.6,,86.0,2975.0,
2019-12-15 21:25:47,,,,,,97.0,,17.41,,75.76,,,937.6,,86.0,2975.0,
2019-12-15 21:25:47,,,,,,97.0,,17.41,,75.76,,,937.0,,86.0,2975.0,
2019-12-15 21:26:39,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 21:38:16,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 21:39:46,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 21:40:48,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 21:40:48,,,,,26.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 21:42:17,,,,,25.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 21:42:17,,,,,25.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 21:43:47,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 21:44:27,,,,,,94.0,,17.33,,75.76,,,937.0,,86.0,2975.0,
2019-12-15 21:44:27,,,,,,94.0,,17.33,,76.83,,,937.0,,86.0,2975.0,
2019-12-15 21:44:27,,,,,,94.0,,17.33,,76.83,,,937.0,,86.0,2975.0,
2019-12-15 21:53:25,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 21:53:25,,,,,25.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 21:54:39,,,,,25.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 21:56:09,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 21:56:34,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 21:56:34,,,,,25.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 21:58:04,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 22:00:25,,,,,,97.0,,17.3,,77.15,,,937.1,,86.0,2975.0,
2019-12-15 22:01:46,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 22:01:46,,,,,25.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 22:03:16,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 22:06:34,,,,,,39.0,,,,,,,,,80.0,2965.0,True
2019-12-15 22:10:19,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 22:10:19,,,,,25.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 22:11:49,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 22:21:07,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 22:22:37,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 22:23:00,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 22:26:35,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 22:26:35,,,,,25.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 22:28:05,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 22:29:44,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 22:29:44,,,,,25.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 22:30:32,,,,,,97.0,,17.13,,77.15,,,937.1,,86.0,2975.0,
2019-12-15 22:30:32,,,,,,97.0,,17.13,,77.64,,,937.1,,86.0,2975.0,
2019-12-15 22:30:32,,,,,,97.0,,17.13,,77.64,,,936.0,,86.0,2975.0,
2019-12-15 22:31:14,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 22:32:08,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 22:32:08,,,,,26.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 22:33:38,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 22:49:03,,,,,,97.0,,17.17,,77.64,,,936.0,,86.0,2975.0,
2019-12-15 22:49:03,,,,,,94.0,,17.17,,77.83,,,936.0,,86.0,2975.0,
2019-12-15 22:53:15,,,,,,97.0,,17.09,,77.85,,,936.5,,86.0,2975.0,
2019-12-15 22:56:24,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 22:56:57,,,,,,36.0,,,,,,,,,80.0,2965.0,True
2019-12-15 22:57:54,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 22:58:26,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 22:59:56,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 23:00:12,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 23:00:12,,,,,25.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 23:01:27,,,,,25.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 23:01:27,,,,,25.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 23:02:57,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 23:16:56,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 23:16:56,,,,,26.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 23:18:26,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 23:19:22,,,,,26.0,68.0,False,,,,,,,,97.0,2995.0,
2019-12-15 23:20:51,,,,,,99.0,,17.07,,77.85,,,936.5,,86.0,2975.0,
2019-12-15 23:20:51,,,,,,97.0,,17.07,,79.49,,,936.5,,86.0,2975.0,
2019-12-15 23:20:51,,,,,,97.0,,17.07,,79.49,,,936.0,,86.0,2975.0,
2019-12-15 23:27:54,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 23:27:54,,,,,26.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 23:29:24,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 23:31:08,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 23:31:08,,,,,25.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 23:32:38,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 23:33:06,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 23:33:06,,,,,26.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 23:34:36,,,,,26.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 23:35:48,,,,,25.0,70.0,False,,,,,,,,97.0,2995.0,
2019-12-15 23:35:48,,,,,25.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 23:36:49,,,,,25.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 23:36:49,,,,,25.0,68.0,True,,,,,,,,97.0,2995.0,
2019-12-15 23:36:53,,,,,,39.0,,,,,,,,,80.0,2965.0,False
2019-12-15 23:37:51,,,,,25.0,70.0,True,,,,,,,,97.0,2995.0,
2019-12-15 23:37:51,,,,,25.0,70.0,True,,,,,,,,97.0,2995.0,
