date,state,device,type,message,temperature,linkquality,humidity,pressure,contact,illuminance,occupancy,battery,voltage,description,winddirection,windspeed,precipitation
2019-08-15 05:26:19,,,,,22.58,13.0,74.36,1016.2,,,,74.0,2955.0,,,,
2019-08-15 05:58:20,online,status,,,,,,,,,,,,,,,
2019-08-15 06:01:05,,,,,17.0,,99.0,1020.7,,,,,,Aveiro (Universidade) @ 2019-08-15T05:00,Sul,5.4,0.0
2019-08-15 06:05:17,,,,,22.58,13.0,74.36,1016.0,,,,74.0,2955.0,,,,
2019-08-15 06:05:17,,,,,22.58,13.0,74.36,1016.0,,,,74.0,2955.0,,,,
2019-08-15 06:05:17,,,,,22.58,13.0,74.36,1016.0,,,,74.0,2955.0,,,,
2019-08-15 06:23:10,,,,,22.47,13.0,74.32,1016.7,,,,74.0,2955.0,,,,
2019-08-15 07:00:11,online,status,,,,,,,,,,,,,,,
2019-08-15 07:01:04,,,,,17.1,,99.0,1020.8,,,,,,Aveiro (Universidade) @ 2019-08-15T06:00,Sudeste,4.3,0.0
2019-08-15 07:23:03,,,,,22.45,13.0,74.71,1016.7,,,,74.0,2955.0,,,,
2019-08-15 07:37:36,,,,,22.55,15.0,74.71,1016.7,,,,74.0,2955.0,,,,
2019-08-15 07:37:36,,,,,22.55,15.0,74.88,1016.7,,,,74.0,2955.0,,,,
2019-08-15 07:37:36,,,,,22.55,15.0,74.88,1016.0,,,,74.0,2955.0,,,,
2019-08-15 08:01:04,,,,,17.2,,99.0,1021.2,,,,,,Aveiro (Universidade) @ 2019-08-15T07:00,Sul,6.5,0.0
2019-08-15 08:01:38,online,status,,,,,,,,,,,,,,,
2019-08-15 08:22:35,,,,,22.63,34.0,75.46,1016.8,,,,74.0,2955.0,,,,
2019-08-15 08:54:12,,,,,22.65,13.0,75.46,1016.8,,,,74.0,2955.0,,,,
2019-08-15 08:54:12,,,,,22.65,10.0,75.77,1016.8,,,,74.0,2955.0,,,,
2019-08-15 09:01:04,,,,,17.0,,99.0,1021.4,,,,,,Aveiro (Universidade) @ 2019-08-15T08:00,Sudeste,8.6,0.0
2019-08-15 09:03:14,online,status,,,,,,,,,,,,,,,
2019-08-15 09:22:48,,,,,22.78,0.0,75.77,1017.1,,,,74.0,2955.0,,,,
2019-08-15 10:01:10,,,,,17.0,,99.0,1021.5,,,,,,Aveiro (Universidade) @ 2019-08-15T09:00,Sudeste,6.8,0.0
2019-08-15 10:04:49,online,status,,,,,,,,,,,,,,,
2019-08-15 10:22:00,,,,,22.78,0.0,74.77,1017.0,,,,74.0,2955.0,,,,
2019-08-15 10:22:41,,,,,22.85,0.0,74.77,1017.0,,,,74.0,2955.0,,,,
2019-08-15 10:22:41,,,,,22.85,0.0,74.79,1017.0,,,,74.0,2955.0,,,,
2019-08-15 11:01:04,,,,,17.8,,99.0,1021.6,,,,,,Aveiro (Universidade) @ 2019-08-15T10:00,Sudeste,5.0,0.0
2019-08-15 11:06:43,online,status,,,,,,,,,,,,,,,
2019-08-15 11:19:03,,,,,22.83,0.0,74.5,1016.8,,,,74.0,2955.0,,,,
2019-08-15 11:36:07,,,,,22.97,2.0,74.5,1016.8,,,,74.0,2955.0,,,,
2019-08-15 11:36:07,,,,,22.97,2.0,73.98,1016.8,,,,74.0,2955.0,,,,
2019-08-15 12:01:04,,,,,20.6,,86.0,1021.6,,,,,,Aveiro (Universidade) @ 2019-08-15T11:00,Sul,12.2,0.0
2019-08-15 12:08:08,online,status,,,,,,,,,,,,,,,
2019-08-15 12:10:14,,,,,23.18,0.0,73.31,1016.4,,,,74.0,2955.0,,,,
2019-08-15 12:14:45,,,,,23.29,0.0,73.31,1016.4,,,,74.0,2955.0,,,,
2019-08-15 12:14:45,,,,,23.29,0.0,73.52,1016.4,,,,74.0,2955.0,,,,
2019-08-15 12:14:45,,,,,23.29,0.0,73.52,1016.0,,,,74.0,2955.0,,,,
2019-08-15 13:01:05,,,,,22.4,,74.0,1021.4,,,,,,Aveiro (Universidade) @ 2019-08-15T12:00,,19.8,0.0
2019-08-15 13:06:46,,,,,23.34,21.0,68.55,1016.4,,,,74.0,2955.0,,,,
2019-08-15 13:09:47,online,status,,,,,,,,,,,,,,,
2019-08-15 13:21:19,,,,,23.29,15.0,68.55,1016.4,,,,74.0,2955.0,,,,
2019-08-15 13:21:19,,,,,23.29,15.0,67.51,1016.4,,,,74.0,2955.0,,,,
2019-08-15 13:21:19,,,,,23.29,13.0,67.51,1016.0,,,,74.0,2955.0,,,,
2019-08-15 14:01:05,,,,,22.8,,70.0,1021.1,,,,,,Aveiro (Universidade) @ 2019-08-15T13:00,Sul,22.3,0.0
2019-08-15 14:03:18,,,,,23.29,18.0,66.36,1016.4,,,,74.0,2955.0,,,,
2019-08-15 14:11:19,online,status,,,,,,,,,,,,,,,
2019-08-15 14:56:39,,,,,23.09,15.0,66.36,1016.4,,,,74.0,2955.0,,,,
2019-08-15 14:56:39,,,,,23.09,15.0,65.67,1016.4,,,,74.0,2955.0,,,,
2019-08-15 14:58:39,,,,,23.05,18.0,65.78,1016.2,,,,74.0,2955.0,,,,
2019-08-15 15:01:05,,,,,22.9,,68.0,1021.2,,,,,,Aveiro (Universidade) @ 2019-08-15T14:00,,22.0,0.0
2019-08-15 15:12:41,online,status,,,,,,,,,,,,,,,
2019-08-15 15:30:06,,,,,23.02,15.0,65.78,1016.2,,,,74.0,2955.0,,,,
2019-08-15 15:30:06,,,,,23.02,18.0,65.76,1016.2,,,,74.0,2955.0,,,,
2019-08-15 15:30:06,,,,,23.02,15.0,65.76,1015.0,,,,74.0,2955.0,,,,
2019-08-15 15:49:50,,,,,23.06,15.0,65.58,1015.8,,,,74.0,2955.0,,,,
2019-08-15 16:01:05,,,,,22.5,,69.0,1021.0,,,,,,Aveiro (Universidade) @ 2019-08-15T15:00,,23.4,0.0
2019-08-15 16:13:51,online,status,,,,,,,,,,,,,,,
2019-08-15 16:48:02,,,,,23.16,18.0,65.11,1015.8,,,,74.0,2955.0,,,,
2019-08-15 17:01:04,,,,,21.9,,74.0,1020.7,,,,,,Aveiro (Universidade) @ 2019-08-15T16:00,Sul,22.3,0.0
2019-08-15 17:15:03,online,status,,,,,,,,,,,,,,,
2019-08-15 17:42:24,,,,,23.4,18.0,65.11,1015.8,,,,74.0,2955.0,,,,
2019-08-15 17:42:24,,,,,23.4,18.0,65.83,1015.0,,,,74.0,2955.0,,,,
2019-08-15 17:45:24,,,,,23.47,15.0,65.92,1015.6,,,,74.0,2955.0,,,,
2019-08-15 17:50:26,,,,,23.44,18.0,65.92,1015.6,,,,74.0,2955.0,,,,
2019-08-15 17:50:26,,,,,23.44,18.0,66.03,1015.6,,,,74.0,2955.0,,,,
2019-08-15 17:50:47,,,,,23.44,18.0,66.03,1015.0,,,,74.0,2955.0,,,,
2019-08-15 17:50:47,,,,,23.44,18.0,66.01,1015.0,,,,74.0,2955.0,,,,
2019-08-15 18:01:05,,,,,21.4,,76.0,1020.5,,,,,,Aveiro (Universidade) @ 2019-08-15T17:00,Sul,21.2,0.0
2019-08-15 18:16:48,online,status,,,,,,,,,,,,,,,
2019-08-15 18:39:06,,,,,23.3,18.0,67.02,1015.6,,,,74.0,2955.0,,,,
2019-08-15 18:51:49,,,,,23.29,18.0,67.02,1015.6,,,,74.0,2955.0,,,,
2019-08-15 18:51:49,,,,,23.29,18.0,67.28,1015.6,,,,74.0,2955.0,,,,
2019-08-15 19:01:05,,,,,20.5,,81.0,1020.4,,,,,,Aveiro (Universidade) @ 2019-08-15T18:00,Sul,19.4,0.0
2019-08-15 19:18:51,online,status,,,,,,,,,,,,,,,
2019-08-15 19:38:39,,,,,23.56,15.0,72.66,1016.0,,,,74.0,2955.0,,,,
2019-08-15 19:39:50,,,,,23.63,15.0,72.66,1016.0,,,,74.0,2955.0,,,,
2019-08-15 19:39:50,,,,,23.63,15.0,73.31,1016.0,,,,74.0,2955.0,,,,
2019-08-15 19:39:50,,,,,23.63,15.0,73.31,1015.0,,,,74.0,2955.0,,,,
2019-08-15 19:58:43,,,,,23.65,18.0,73.31,1015.0,,,,74.0,2955.0,,,,
2019-08-15 19:58:44,,,,,23.65,21.0,71.45,1015.0,,,,74.0,2955.0,,,,
2019-08-15 19:58:44,,,,,23.65,18.0,71.45,1016.0,,,,74.0,2955.0,,,,
2019-08-15 20:01:05,,,,,19.8,,85.0,1020.4,,,,,,Aveiro (Universidade) @ 2019-08-15T19:00,,15.5,0.0
2019-08-15 20:20:45,online,status,,,,,,,,,,,,,,,
2019-08-15 20:33:20,,,,,23.64,13.0,71.45,1016.0,,,,74.0,2955.0,,,,
2019-08-15 20:33:20,,,,,23.64,13.0,71.83,1016.0,,,,74.0,2955.0,,,,
2019-08-15 20:36:11,,,,,23.63,15.0,71.87,1016.5,,,,74.0,2955.0,,,,
2019-08-15 21:01:04,,,,,19.0,,90.0,1020.5,,,,,,Aveiro (Universidade) @ 2019-08-15T20:00,Sul,13.3,0.0
2019-08-15 21:22:12,online,status,,,,,,,,,,,,,,,
2019-08-15 21:33:03,,,,,23.57,15.0,72.4,1016.3,,,,74.0,2955.0,,,,
2019-08-15 21:53:28,,,,,23.46,15.0,72.4,1016.3,,,,74.0,2955.0,,,,
2019-08-15 21:53:28,,,,,23.46,15.0,72.41,1016.3,,,,74.0,2955.0,,,,
2019-08-15 22:01:05,,,,,18.3,,92.0,1021.0,,,,,,Aveiro (Universidade) @ 2019-08-15T21:00,Sul,11.9,0.0
2019-08-15 22:23:29,online,status,,,,,,,,,,,,,,,
2019-08-15 22:27:34,,,,,23.39,15.0,72.52,1016.2,,,,74.0,2955.0,,,,
2019-08-15 23:01:04,,,,,18.0,,93.0,1021.0,,,,,,Aveiro (Universidade) @ 2019-08-15T22:00,Sul,9.0,0.0
2019-08-15 23:25:36,online,status,,,,,,,,,,,,,,,
2019-08-15 23:26:27,,,,,23.26,15.0,73.18,1016.1,,,,74.0,2955.0,,,,
2019-08-15 23:33:29,,,,,23.29,7.0,73.18,1016.1,,,,74.0,2955.0,,,,
2019-08-15 23:33:29,,,,,23.29,7.0,73.05,1016.1,,,,74.0,2955.0,,,,
2019-08-15 23:33:29,,,,,23.29,7.0,73.05,1015.0,,,,74.0,2955.0,,,,
2019-08-16 00:01:04,,,,,17.4,,94.0,1020.9,,,,,,Aveiro (Universidade) @ 2019-08-15T23:00,Sudeste,6.8,0.0
2019-08-16 00:22:49,,,,,23.21,15.0,73.44,1016.0,,,,74.0,2955.0,,,,
2019-08-16 00:26:50,online,status,,,,,,,,,,,,,,,
2019-08-16 01:01:05,,,,,17.1,,95.0,1020.6,,,,,,Aveiro (Universidade) @ 2019-08-16T00:00,Sudeste,4.7,0.0
2019-08-16 01:15:40,,,,,23.16,18.0,73.45,1015.8,,,,74.0,2955.0,,,,
2019-08-16 01:15:50,,,,,23.19,18.0,73.45,1015.8,,,,74.0,2955.0,,,,
2019-08-16 01:15:50,,,,,23.19,18.0,73.45,1015.8,,,,74.0,2955.0,,,,
2019-08-16 01:15:50,,,,,23.19,15.0,73.45,1015.0,,,,74.0,2955.0,,,,
2019-08-16 01:28:52,online,status,,,,,,,,,,,,,,,
2019-08-16 02:01:04,,,,,16.9,,96.0,1020.5,,,,,,Aveiro (Universidade) @ 2019-08-16T01:00,Sudeste,3.6,0.0
2019-08-16 02:02:10,,,,,23.05,18.0,73.45,1015.0,,,,74.0,2955.0,,,,
2019-08-16 02:02:10,,,,,23.05,18.0,73.21,1015.0,,,,74.0,2955.0,,,,
2019-08-16 02:02:10,,,,,23.05,18.0,73.21,1015.0,,,,74.0,2955.0,,,,
2019-08-16 02:12:42,,,,,23.02,18.0,73.2,1015.5,,,,74.0,2955.0,,,,
2019-08-16 02:30:43,online,status,,,,,,,,,,,,,,,
2019-08-16 03:01:05,,,,,16.9,,97.0,1020.2,,,,,,Aveiro (Universidade) @ 2019-08-16T02:00,Sul,4.3,0.0
2019-08-16 03:05:13,,,,,22.88,18.0,73.13,1015.3,,,,74.0,2955.0,,,,
2019-08-16 03:30:09,,,,,22.85,18.0,73.13,1015.3,,,,74.0,2955.0,,,,
2019-08-16 03:30:09,,,,,22.85,18.0,73.07,1015.0,,,,74.0,2955.0,,,,
2019-08-16 03:32:10,online,status,,,,,,,,,,,,,,,
2019-08-16 03:59:24,,,,,22.84,18.0,72.92,1015.2,,,,74.0,2955.0,,,,
2019-08-16 04:01:05,,,,,16.9,,96.0,1020.0,,,,,,Aveiro (Universidade) @ 2019-08-16T03:00,Sul,6.1,0.0
2019-08-16 04:33:26,online,status,,,,,,,,,,,,,,,
2019-08-16 04:53:06,,,,,22.88,15.0,72.97,1015.2,,,,74.0,2955.0,,,,
2019-08-16 05:01:04,,,,,16.9,,96.0,1019.7,,,,,,Aveiro (Universidade) @ 2019-08-16T04:00,Sul,6.5,0.0
2019-08-16 05:35:07,online,status,,,,,,,,,,,,,,,
2019-08-16 05:49:18,,,,,22.87,18.0,73.02,1015.3,,,,74.0,2955.0,,,,
2019-08-16 05:55:50,,,,,22.8,18.0,73.02,1015.3,,,,74.0,2955.0,,,,
2019-08-16 05:55:50,,,,,22.8,15.0,73.08,1015.0,,,,74.0,2955.0,,,,
2019-08-16 06:01:05,,,,,16.6,,96.0,1019.6,,,,,,Aveiro (Universidade) @ 2019-08-16T05:00,,6.1,0.0
2019-08-16 06:36:51,online,status,,,,,,,,,,,,,,,
2019-08-16 06:44:09,,,,,22.97,13.0,74.41,1015.5,,,,74.0,2955.0,,,,
2019-08-16 07:01:04,,,,,16.4,,96.0,1019.7,,,,,,Aveiro (Universidade) @ 2019-08-16T06:00,Sul,7.6,0.0
2019-08-16 07:08:55,,,,,22.88,13.0,74.41,1015.5,,,,74.0,2955.0,,,,
2019-08-16 07:08:55,,,,,22.88,10.0,74.17,1015.5,,,,74.0,2955.0,,,,
2019-08-16 07:38:56,online,status,,,,,,,,,,,,,,,
2019-08-16 07:41:22,,,,,22.77,13.0,73.98,1015.9,,,,74.0,2955.0,,,,
2019-08-16 08:01:05,,,,,16.5,,95.0,1020.0,,,,,,Aveiro (Universidade) @ 2019-08-16T07:00,Sul,9.0,0.0
2019-08-16 08:34:43,,,,,22.76,15.0,73.73,1015.7,,,,74.0,2955.0,,,,
2019-08-16 08:40:44,online,status,,,,,,,,,,,,,,,
2019-08-16 09:01:05,,,,,18.1,,89.0,1020.4,,,,,,Aveiro (Universidade) @ 2019-08-16T08:00,Sul,8.6,0.0
2019-08-16 09:31:35,,,,,23.01,18.0,73.5,1015.8,,,,74.0,2955.0,,,,
2019-08-16 09:42:36,online,status,,,,,,,,,,,,,,,
2019-08-16 10:01:04,,,,,19.4,,83.0,1020.4,,,,,,Aveiro (Universidade) @ 2019-08-16T09:00,Sul,11.2,0.0
2019-08-16 10:30:47,,,,,22.97,18.0,72.16,1015.7,,,,74.0,2955.0,,,,
2019-08-16 10:43:48,online,status,,,,,,,,,,,,,,,
2019-08-16 10:58:23,,,,,22.99,18.0,72.16,1015.7,,,,74.0,2955.0,,,,
2019-08-16 10:58:23,,,,,22.99,18.0,70.6,1015.7,,,,74.0,2955.0,,,,
2019-08-16 10:58:23,,,,,22.99,18.0,70.6,1015.0,,,,74.0,2955.0,,,,
2019-08-16 11:01:05,,,,,20.4,,77.0,1020.4,,,,,,Aveiro (Universidade) @ 2019-08-16T10:00,Sul,11.5,0.0
2019-08-16 11:21:38,,,,,22.91,18.0,69.95,1015.9,,,,74.0,2955.0,,,,
2019-08-16 11:45:39,online,status,,,,,,,,,,,,,,,
2019-08-16 12:01:04,,,,,22.0,,72.0,1020.4,,,,,,Aveiro (Universidade) @ 2019-08-16T11:00,Sul,15.5,0.0
2019-08-16 12:05:27,,,,,22.92,21.0,69.95,1015.9,,,,74.0,2955.0,,,,
2019-08-16 12:05:27,,,,,22.92,18.0,69.55,1015.9,,,,74.0,2955.0,,,,
2019-08-16 12:20:00,,,,,23.06,21.0,70.05,1015.8,,,,74.0,2955.0,,,,
2019-08-16 12:47:01,online,status,,,,,,,,,,,,,,,
2019-08-16 13:01:05,,,,,21.7,,77.0,1020.5,,,,,,Aveiro (Universidade) @ 2019-08-16T12:00,Sul,19.8,0.0
2019-08-16 13:12:01,,,,,23.34,2.0,71.56,1015.8,,,,74.0,2955.0,,,,
2019-08-16 13:44:18,,,,,23.46,15.0,71.56,1015.8,,,,74.0,2955.0,,,,
2019-08-16 13:44:18,,,,,23.46,15.0,70.79,1015.8,,,,74.0,2955.0,,,,
2019-08-16 13:44:18,,,,,23.46,15.0,70.79,1015.0,,,,74.0,2955.0,,,,
2019-08-16 13:48:20,online,status,,,,,,,,,,,,,,,
2019-08-16 14:01:05,,,,,22.4,,77.0,1020.4,,,,,,Aveiro (Universidade) @ 2019-08-16T13:00,Sul,20.9,0.0
2019-08-16 14:11:34,,,,,23.3,15.0,70.91,1015.5,,,,74.0,2955.0,,,,
2019-08-16 14:19:56,,,,,23.26,15.0,70.91,1015.5,,,,74.0,2955.0,,,,
2019-08-16 14:19:56,,,,,23.26,15.0,70.86,1015.5,,,,74.0,2955.0,,,,
2019-08-16 14:19:56,,,,,23.26,15.0,70.86,1015.0,,,,74.0,2955.0,,,,
2019-08-16 14:29:28,,,,,23.29,15.0,70.86,1015.0,,,,74.0,2955.0,,,,
2019-08-16 14:29:28,,,,,23.29,15.0,70.72,1015.0,,,,74.0,2955.0,,,,
2019-08-16 14:50:30,online,status,,,,,,,,,,,,,,,
2019-08-16 14:57:24,,,,,23.15,15.0,70.72,1015.0,,,,74.0,2955.0,,,,
2019-08-16 14:57:24,,,,,23.15,15.0,70.82,1015.0,,,,74.0,2955.0,,,,
2019-08-16 14:57:24,,,,,23.15,15.0,70.82,1015.0,,,,74.0,2955.0,,,,
2019-08-16 15:01:04,,,,,23.3,,74.0,1020.2,,,,,,Aveiro (Universidade) @ 2019-08-16T14:00,Sul,18.0,0.0
2019-08-16 15:10:27,,,,,23.16,15.0,70.81,1015.1,,,,74.0,2955.0,,,,
2019-08-16 15:52:28,online,status,,,,,,,,,,,,,,,
2019-08-16 15:52:46,,,,,23.22,15.0,70.81,1015.1,,,,74.0,2955.0,,,,
2019-08-16 15:52:46,,,,,23.22,15.0,70.57,1015.1,,,,74.0,2955.0,,,,
2019-08-16 16:01:05,,,,,22.1,,77.0,1020.1,,,,,,Aveiro (Universidade) @ 2019-08-16T15:00,Sul,19.1,0.0
2019-08-16 16:05:59,,,,,23.22,15.0,70.45,1014.9,,,,74.0,2955.0,,,,
2019-08-16 16:26:53,,,,,23.28,15.0,70.45,1014.9,,,,74.0,2955.0,,,,
2019-08-16 16:26:53,,,,,23.28,15.0,70.44,1015.0,,,,74.0,2955.0,,,,
2019-08-16 16:37:26,,,,,23.36,15.0,70.44,1015.0,,,,74.0,2955.0,,,,
2019-08-16 16:37:26,,,,,23.36,15.0,70.24,1014.0,,,,74.0,2955.0,,,,
2019-08-16 16:54:27,online,status,,,,,,,,,,,,,,,
2019-08-16 17:01:05,,,,,22.1,,79.0,1019.7,,,,,,Aveiro (Universidade) @ 2019-08-16T16:00,Sul,17.3,0.0
2019-08-16 17:05:11,,,,,23.48,15.0,70.06,1014.7,,,,74.0,2955.0,,,,
2019-08-16 17:07:33,,,,,23.51,15.0,70.06,1014.7,,,,74.0,2955.0,,,,
2019-08-16 17:07:33,,,,,23.51,15.0,69.98,1014.7,,,,74.0,2955.0,,,,
2019-08-16 17:07:33,,,,,23.51,15.0,69.98,1014.0,,,,74.0,2955.0,,,,
2019-08-16 17:56:34,online,status,,,,,,,,,,,,,,,
2019-08-16 18:01:05,,,,,21.6,,82.0,1019.5,,,,,,Aveiro (Universidade) @ 2019-08-16T17:00,Sul,16.9,0.0
2019-08-16 18:04:04,,,,,23.85,36.0,69.2,1014.4,,,,74.0,2955.0,,,,
2019-08-16 18:16:57,,,,,23.77,36.0,69.2,1014.4,,,,74.0,2955.0,,,,
2019-08-16 18:16:57,,,,,23.77,36.0,69.66,1014.4,,,,74.0,2955.0,,,,
2019-08-16 18:16:57,,,,,23.77,36.0,69.66,1014.0,,,,74.0,2955.0,,,,
2019-08-16 18:49:33,,,,,23.65,34.0,69.66,1014.0,,,,74.0,2955.0,,,,
2019-08-16 18:49:33,,,,,23.65,34.0,70.79,1014.0,,,,74.0,2955.0,,,,
2019-08-16 18:56:35,,,,,23.69,31.0,71.18,1014.6,,,,80.0,2965.0,,,,
2019-08-16 18:58:36,online,status,,,,,,,,,,,,,,,
2019-08-16 19:01:05,,,,,21.1,,84.0,1019.1,,,,,,Aveiro (Universidade) @ 2019-08-16T18:00,Sul,15.1,0.0
2019-08-16 19:40:24,,,,,23.56,31.0,71.18,1014.6,,,,80.0,2965.0,,,,
2019-08-16 19:40:24,,,,,23.56,31.0,70.93,1014.6,,,,80.0,2965.0,,,,
2019-08-16 19:40:24,,,,,23.56,31.0,70.93,1014.0,,,,80.0,2965.0,,,,
2019-08-16 19:47:46,,,,,23.65,31.0,72.74,1014.9,,,,80.0,2965.0,,,,
2019-08-16 20:01:04,,,,,20.2,,88.0,1019.1,,,,,,Aveiro (Universidade) @ 2019-08-16T19:00,Sul,13.7,0.0
2019-08-16 20:01:40,online,status,,,,,,,,,,,,,,,
2019-08-16 20:16:52,,,,,24.2,28.0,76.98,1014.0,,,,80.0,2965.0,,,,
2019-08-16 20:16:52,,,,,24.2,28.0,81.83,1015.0,,,,80.0,2965.0,,,,
2019-08-16 20:47:08,,,,,23.99,28.0,77.61,1015.3,,,,74.0,2955.0,,,,
2019-08-16 21:01:02,,,,,23.92,26.0,77.61,1015.3,,,,74.0,2955.0,,,,
2019-08-16 21:01:02,,,,,23.92,26.0,75.83,1015.3,,,,74.0,2955.0,,,,
2019-08-16 21:01:02,,,,,23.92,26.0,75.83,1015.0,,,,74.0,2955.0,,,,
2019-08-16 21:01:05,,,,,19.4,,93.0,1019.1,,,,,,Aveiro (Universidade) @ 2019-08-16T20:00,Sul,11.9,0.0
2019-08-16 21:03:03,online,status,,,,,,,,,,,,,,,
2019-08-16 21:45:41,,,,,23.69,26.0,75.44,1015.3,,,,74.0,2955.0,,,,
2019-08-16 22:01:04,,,,,18.7,,96.0,1019.6,,,,,,Aveiro (Universidade) @ 2019-08-16T21:00,,11.2,0.0
2019-08-16 22:04:42,online,status,,,,,,,,,,,,,,,
2019-08-16 22:35:41,,,,,23.56,13.0,75.44,1015.3,,,,74.0,2955.0,,,,
2019-08-16 22:35:41,,,,,23.56,13.0,78.81,1015.3,,,,74.0,2955.0,,,,
2019-08-16 22:39:32,,,,,23.58,13.0,79.07,1015.2,,,,74.0,2955.0,,,,
2019-08-16 23:01:05,,,,,18.8,,96.0,1019.8,,,,,,Aveiro (Universidade) @ 2019-08-16T22:00,Sul,13.0,0.0
2019-08-16 23:06:33,online,status,,,,,,,,,,,,,,,
2019-08-16 23:32:03,,,,,23.44,13.0,78.83,1015.1,,,,74.0,2955.0,,,,
2019-08-17 00:01:05,,,,,18.9,,96.0,1019.7,,,,,,Aveiro (Universidade) @ 2019-08-16T23:00,,12.6,0.0
2019-08-17 00:08:04,online,status,,,,,,,,,,,,,,,
2019-08-17 00:12:11,,,,,23.41,13.0,78.83,1015.1,,,,74.0,2955.0,,,,
2019-08-17 00:12:11,,,,,23.41,13.0,78.01,1015.1,,,,74.0,2955.0,,,,
2019-08-17 00:12:11,,,,,23.41,0.0,78.01,1014.0,,,,74.0,2955.0,,,,
2019-08-17 00:31:05,,,,,23.36,13.0,77.74,1014.7,,,,74.0,2955.0,,,,
2019-08-17 00:35:07,,,,,23.4,13.0,77.74,1014.7,,,,74.0,2955.0,,,,
2019-08-17 00:35:07,,,,,23.4,13.0,77.73,1014.7,,,,74.0,2955.0,,,,
2019-08-17 01:01:05,,,,,18.6,,97.0,1019.6,,,,,,Aveiro (Universidade) @ 2019-08-17T00:00,Sul,12.2,0.0
2019-08-17 01:04:13,,,,,23.29,13.0,77.73,1014.0,,,,74.0,2955.0,,,,
2019-08-17 01:04:13,,,,,23.29,13.0,77.86,1014.0,,,,74.0,2955.0,,,,
2019-08-17 01:04:13,,,,,23.29,13.0,77.86,1014.0,,,,74.0,2955.0,,,,
2019-08-17 01:10:14,online,status,,,,,,,,,,,,,,,
2019-08-17 01:22:36,,,,,23.25,13.0,77.43,1014.2,,,,74.0,2955.0,,,,
2019-08-17 02:01:05,,,,,18.6,,98.0,1019.2,,,,,,Aveiro (Universidade) @ 2019-08-17T01:00,Sul,12.2,0.0
2019-08-17 02:11:38,online,status,,,,,,,,,,,,,,,
2019-08-17 02:14:07,,,,,23.22,13.0,76.29,1014.1,,,,74.0,2955.0,,,,
2019-08-17 02:43:44,,,,,23.15,13.0,76.29,1014.1,,,,74.0,2955.0,,,,
2019-08-17 02:43:44,,,,,23.15,13.0,76.42,1014.1,,,,74.0,2955.0,,,,
2019-08-17 03:01:05,,,,,18.3,,98.0,1018.7,,,,,,Aveiro (Universidade) @ 2019-08-17T02:00,Sul,10.4,0.0
2019-08-17 03:06:29,,,,,23.05,13.0,76.42,1013.0,,,,74.0,2955.0,,,,
2019-08-17 03:06:29,,,,,23.05,13.0,76.69,1013.0,,,,74.0,2955.0,,,,
2019-08-17 03:06:29,,,,,23.05,13.0,76.69,1013.0,,,,74.0,2955.0,,,,
2019-08-17 03:08:29,,,,,23.12,13.0,76.83,1013.7,,,,74.0,2955.0,,,,
2019-08-17 03:13:30,online,status,,,,,,,,,,,,,,,
2019-08-17 04:00:00,,,,,23.14,13.0,76.67,1013.6,,,,74.0,2955.0,,,,
2019-08-17 04:01:04,,,,,17.8,,99.0,1018.6,,,,,,Aveiro (Universidade) @ 2019-08-17T03:00,Sul,9.7,0.0
2019-08-17 04:08:12,,,,,23.09,15.0,76.67,1013.6,,,,74.0,2955.0,,,,
2019-08-17 04:08:12,,,,,23.09,13.0,76.57,1013.6,,,,74.0,2955.0,,,,
2019-08-17 04:08:12,,,,,23.09,15.0,76.57,1013.0,,,,74.0,2955.0,,,,
2019-08-17 04:15:13,online,status,,,,,,,,,,,,,,,
2019-08-17 04:33:27,,,,,23.09,15.0,76.57,1013.0,,,,74.0,2955.0,,,,
2019-08-17 04:33:27,,,,,23.09,15.0,76.66,1013.0,,,,74.0,2955.0,,,,
2019-08-17 04:51:51,,,,,23.11,15.0,76.69,1013.6,,,,74.0,2955.0,,,,
2019-08-17 05:01:05,,,,,18.0,,99.0,1018.2,,,,,,Aveiro (Universidade) @ 2019-08-17T04:00,Sul,10.4,0.0
2019-08-17 05:16:52,online,status,,,,,,,,,,,,,,,
2019-08-17 05:46:23,,,,,23.02,15.0,76.5,1013.8,,,,74.0,2955.0,,,,
2019-08-17 06:01:05,,,,,17.8,,99.0,1018.1,,,,,,Aveiro (Universidade) @ 2019-08-17T05:00,Sul,9.4,0.0
2019-08-17 06:18:24,online,status,,,,,,,,,,,,,,,
2019-08-17 06:41:44,,,,,22.98,15.0,76.45,1013.8,,,,74.0,2955.0,,,,
2019-08-17 07:01:04,,,,,17.7,,99.0,1018.3,,,,,,Aveiro (Universidade) @ 2019-08-17T06:00,,9.0,0.0
2019-08-17 07:08:10,,,,,22.92,31.0,76.45,1013.8,,,,74.0,2955.0,,,,
2019-08-17 07:08:10,,,,,22.92,26.0,76.36,1013.0,,,,74.0,2955.0,,,,
2019-08-17 07:20:11,online,status,,,,,,,,,,,,,,,
2019-08-17 07:34:05,,,,,23.03,13.0,76.45,1013.8,,,,74.0,2955.0,,,,
2019-08-17 08:01:05,,,,,17.7,,99.0,1018.3,,,,,,Aveiro (Universidade) @ 2019-08-17T07:00,Sudoeste,6.1,0.0
2019-08-17 08:08:43,,,,,23.43,13.0,76.45,1013.8,,,,74.0,2955.0,,,,
2019-08-17 08:08:43,,,,,23.43,13.0,79.16,1013.8,,,,74.0,2955.0,,,,
