date,temperature,illuminance,occupancy,humidity,contact,feedback,linkquality
2019-09-23 07:12:54.844000+00:00,24.42,,,61.39,,,
2019-09-23 07:33:02.225000+00:00,24.43,,,61.32,,,
2019-09-23 07:43:46.847000+00:00,24.43,,,61.32,,,
2019-09-23 07:43:46.899000+00:00,24.43,,,61.25,,,
2019-09-23 07:56:01.473000+00:00,24.4,,,61.25,,,
2019-09-23 07:56:01.523000+00:00,24.4,,,61.2,,,
2019-09-23 07:56:01.524000+00:00,24.4,,,61.2,,,
2019-09-23 08:30:34.155000+00:00,24.53,,,61.65,,,
2019-09-23 08:36:47.100000+00:00,24.54,,,61.65,,,
2019-09-23 08:36:47.159000+00:00,24.54,,,61.55,,,
2019-09-23 08:36:47.160000+00:00,24.54,,,61.55,,,
2019-09-23 08:51:12.654000+00:00,24.51,,,61.55,,,
2019-09-23 08:51:12.711000+00:00,24.51,,,63.14,,,
2019-09-23 08:51:12.712000+00:00,24.51,,,63.14,,,
2019-09-23 09:21:03.650000+00:00,24.6,,,63.03,,,
2019-09-23 09:55:06.712000+00:00,24.61,,,63.03,,,
2019-09-23 09:55:06.767000+00:00,24.61,,,62.46,,,
2019-09-23 09:55:06.768000+00:00,24.61,,,62.46,,,
2019-09-23 10:09:32.100000+00:00,24.65,,,62.46,,,
2019-09-23 10:09:32.101000+00:00,24.65,,,62.2,,,
2019-09-23 10:09:32.159000+00:00,24.65,,,62.2,,,
2019-09-23 10:19:05.771000+00:00,24.67,,,62.72,,,
2019-09-23 10:27:09.424000+00:00,24.64,,,62.72,,,
2019-09-23 10:27:09.481000+00:00,24.64,,,62.62,,,
2019-09-23 10:27:09.482000+00:00,24.64,,,62.62,,,
2019-09-23 10:40:44.612000+00:00,24.7,,,62.62,,,
2019-09-23 10:40:44.659000+00:00,24.7,,,62.83,,,
2019-09-23 11:09:55.322000+00:00,24.68,,,62.62,,,
2019-09-23 11:32:14.030000+00:00,24.65,,,62.62,,,
2019-09-23 11:32:14.088000+00:00,24.65,,,58.68,,,
2019-09-23 11:38:26.510000+00:00,24.56,,,58.68,,,
2019-09-23 11:38:26.534000+00:00,24.56,,,59.47,,,
2019-09-23 12:05:56.526000+00:00,24.64,,,59.47,,,
2019-09-23 12:05:56.546000+00:00,24.64,,,60.31,,,
2019-09-23 12:05:56.548000+00:00,24.64,,,60.31,,,
2019-09-23 12:06:16.884000+00:00,24.65,,,60.35,,,
2019-09-23 12:26:14.746000+00:00,24.65,,,60.35,,,
2019-09-23 12:26:14.799000+00:00,24.65,,,61.08,,,
2019-09-23 12:55:45.449000+00:00,24.71,,,61.08,,,
2019-09-23 12:55:45.470000+00:00,24.71,,,60.84,,,
2019-09-23 12:55:45.471000+00:00,24.71,,,60.84,,,
2019-09-23 13:00:27.363000+00:00,24.75,,,60.86,,,
2019-09-23 13:47:55.009000+00:00,24.81,,,60.86,,,
2019-09-23 13:47:55.068000+00:00,24.81,,,59.69,,,
2019-09-23 13:58:39.034000+00:00,24.84,,,59.62,,,
2019-09-23 14:26:59.870000+00:00,24.86,,,59.62,,,
2019-09-23 14:26:59.929000+00:00,24.86,,,59.15,,,
2019-09-23 14:26:59.930000+00:00,24.86,,,59.15,,,
2019-09-23 14:44:16.272000+00:00,24.88,,,59.15,,,
2019-09-23 14:44:16.328000+00:00,24.88,,,59.25,,,
2019-09-23 14:44:16.329000+00:00,24.88,,,59.25,,,
2019-09-23 14:52:39.525000+00:00,24.92,,,59.25,,,
2019-09-23 15:51:51.240000+00:00,24.94,,,59.51,,,
2019-09-23 16:44:30.628000+00:00,24.98,,,59.92,,,
2019-09-23 17:10:00.363000+00:00,24.86,,,59.92,,,
2019-09-23 17:10:00.419000+00:00,24.86,,,60.11,,,
2019-09-23 17:10:00.420000+00:00,24.86,,,60.11,,,
2019-09-23 17:42:12.042000+00:00,24.94,,,60.13,,,
2019-09-23 17:46:04.170000+00:00,24.94,,,60.13,,,
2019-09-23 17:46:04.224000+00:00,24.94,,,60.12,,,
2019-09-23 18:37:12.564000+00:00,25.04,,,61.96,,,
2019-09-23 18:39:54.257000+00:00,25.02,,,61.96,,,
2019-09-23 18:39:54.281000+00:00,25.02,,,62.08,,,
2019-09-23 19:30:22.423000+00:00,25.06,,,62.08,,,
2019-09-23 19:30:22.442000+00:00,25.06,,,61.66,,,
2019-09-23 19:30:22.443000+00:00,25.06,,,61.66,,,
2019-09-23 19:34:44.216000+00:00,25.08,,,61.7,,,
2019-09-23 19:57:43.077000+00:00,25.04,,,61.7,,,
2019-09-23 19:57:43.131000+00:00,25.04,,,61.76,,,
2019-09-23 20:31:35.306000+00:00,24.97,,,62.2,,,
2019-09-23 21:28:46.349000+00:00,24.95,,,62.2,,,
2019-09-23 21:28:46.357000+00:00,24.95,,,62.93,,,
2019-09-23 21:31:47.638000+00:00,24.95,,,62.83,,,
2019-09-23 22:09:21.822000+00:00,24.94,,,62.83,,,
2019-09-23 22:09:21.876000+00:00,24.94,,,62.65,,,
2019-09-23 22:09:21.877000+00:00,24.94,,,62.65,,,
2019-09-23 22:31:09.804000+00:00,24.86,,,62.17,,,
2019-09-23 22:36:22.366000+00:00,24.91,,,62.17,,,
2019-09-23 22:36:22.425000+00:00,24.91,,,61.97,,,
2019-09-23 22:36:22.426000+00:00,24.91,,,61.97,,,
2019-09-23 23:28:21.154000+00:00,24.86,,,61.59,,,
2019-09-24 00:06:35.582000+00:00,24.84,,,61.59,,,
2019-09-24 00:06:35.640000+00:00,24.84,,,61.02,,,
2019-09-24 00:23:31.807000+00:00,24.78,,,60.89,,,
2019-09-24 01:15:00.858000+00:00,24.65,,,60.51,,,
2019-09-24 01:27:05.908000+00:00,24.71,,,60.51,,,
2019-09-24 01:27:05.963000+00:00,24.71,,,60.5,,,
2019-09-24 01:27:05.964000+00:00,24.71,,,60.5,,,
2019-09-24 01:39:00.420000+00:00,24.63,,,60.5,,,
2019-09-24 01:39:00.421000+00:00,24.63,,,60.43,,,
2019-09-24 01:39:00.436000+00:00,24.63,,,60.43,,,
2019-09-24 02:07:30.861000+00:00,24.61,,,60.43,,,
2019-09-24 02:07:30.916000+00:00,24.61,,,60.44,,,
2019-09-24 02:07:41.144000+00:00,24.61,,,60.44,,,
2019-09-24 02:38:43.016000+00:00,24.58,,,60.44,,,
2019-09-24 02:38:43.060000+00:00,24.58,,,60.56,,,
2019-09-24 02:38:43.061000+00:00,24.58,,,60.56,,,
2019-09-24 02:54:49.082000+00:00,24.56,,,60.56,,,
2019-09-24 02:54:49.136000+00:00,24.56,,,60.59,,,
2019-09-24 02:54:49.137000+00:00,24.56,,,60.59,,,
2019-09-24 02:59:31.058000+00:00,24.56,,,60.67,,,
2019-09-24 03:00:12.042000+00:00,24.51,,,60.67,,,
2019-09-24 03:00:12.066000+00:00,24.51,,,60.6,,,
2019-09-24 03:06:54.711000+00:00,24.56,,,60.6,,,
2019-09-24 03:06:54.768000+00:00,24.56,,,60.66,,,
2019-09-24 03:06:54.769000+00:00,24.56,,,60.66,,,
2019-09-24 03:15:07.986000+00:00,24.53,,,60.66,,,
2019-09-24 03:15:08.039000+00:00,24.53,,,60.81,,,
2019-09-24 03:19:29.800000+00:00,24.56,,,60.81,,,
2019-09-24 03:19:29.823000+00:00,24.56,,,60.81,,,
2019-09-24 03:19:29.824000+00:00,24.56,,,60.81,,,
2019-09-24 03:58:24.052000+00:00,24.44,,,61.04,,,
2019-09-24 04:55:35.280000+00:00,24.47,,,61.34,,,
2019-09-24 05:21:25.244000+00:00,24.46,,,61.34,,,
2019-09-24 05:21:25.299000+00:00,24.46,,,61.55,,,
2019-09-24 05:21:25.300000+00:00,24.46,,,61.55,,,
2019-09-24 05:46:04.456000+00:00,24.42,,,61.69,,,
2019-09-24 06:43:35.872000+00:00,24.4,,,62.09,,,
2019-09-24 07:40:47.348000+00:00,24.47,,,63.28,,,
2019-09-24 08:08:58.199000+00:00,24.5,,,63.28,,,
2019-09-24 08:08:58.257000+00:00,24.5,,,63.47,,,
2019-09-24 08:08:58.258000+00:00,24.5,,,63.47,,,
2019-09-24 08:31:46.770000+00:00,24.53,,,63.47,,,
2019-09-24 08:31:46.793000+00:00,24.53,,,63.7,,,
2019-09-24 08:31:46.794000+00:00,24.53,,,63.7,,,
2019-09-24 08:34:48.127000+00:00,24.51,,,63.73,,,
2019-09-24 08:49:34.202000+00:00,24.56,,,63.73,,,
2019-09-24 08:49:34.259000+00:00,24.56,,,63.87,,,
2019-09-24 09:06:00.424000+00:00,24.53,,,63.87,,,
2019-09-24 09:06:00.479000+00:00,24.53,,,64.21,,,
2019-09-24 09:06:00.480000+00:00,24.53,,,64.21,,,
2019-09-24 09:29:29.158000+00:00,24.5,,,64.21,,,
2019-09-24 09:29:29.185000+00:00,24.5,,,64.75,,,
2019-09-24 09:33:51.017000+00:00,24.53,,,64.76,,,
2019-09-24 10:19:28.179000+00:00,24.57,,,64.76,,,
2019-09-24 10:19:28.235000+00:00,24.57,,,65.31,,,
2019-09-24 10:19:28.236000+00:00,24.57,,,65.31,,,
2019-09-24 10:32:53.272000+00:00,24.61,,,65.45,,,
2019-09-24 11:26:33.324000+00:00,24.68,,,65.75,,,
2019-09-24 12:23:44.666000+00:00,24.77,,,65.92,,,
2019-09-24 13:23:26.753000+00:00,24.92,,,65.84,,,
2019-09-24 13:45:45.403000+00:00,24.97,,,65.84,,,
2019-09-24 13:45:45.424000+00:00,24.97,,,65.75,,,
2019-09-24 13:45:45.425000+00:00,24.97,,,65.75,,,
2019-09-24 14:19:57.932000+00:00,25.05,,,65.32,,,
2019-09-24 14:19:58.044000+00:00,25.05,,,65.32,,,
2019-09-24 14:19:58.176000+00:00,25.05,,,65.32,,,
2019-09-24 14:19:58.384000+00:00,25.05,,,65.32,,,
2019-09-24 14:19:58.824000+00:00,25.05,,,65.32,,,
2019-09-24 14:19:59.644000+00:00,25.05,,,65.32,,,
2019-09-24 15:16:40.624000+00:00,25.26,,,65.54,,,
2019-09-24 15:43:00.648000+00:00,25.51,,,65.54,,,
2019-09-24 15:43:00.662000+00:00,25.51,,,65.14,,,
2019-09-24 16:12:41.320000+00:00,25.34,,,65.06,,,
2019-09-24 16:57:17.754000+00:00,25.29,,,65.06,,,
2019-09-24 16:57:17.772000+00:00,25.29,,,64.72,,,
2019-09-24 16:57:17.773000+00:00,25.29,,,64.72,,,
2019-09-24 17:06:31.235000+00:00,25.32,,,64.65,,,
2019-09-24 18:00:41.036000+00:00,25.13,,,64.55,,,
2019-09-24 18:51:50.004000+00:00,25.01,,,64.55,,,
2019-09-24 18:51:50.059000+00:00,25.01,,,64.45,,,
2019-09-24 18:51:50.060000+00:00,25.01,,,64.45,,,
2019-09-24 18:58:52.753000+00:00,25.01,,,64.42,,,
2019-09-24 19:06:16.113000+00:00,25.01,,,64.42,,,
2019-09-24 19:06:16.169000+00:00,25.01,,,64.41,,,
2019-09-24 19:26:33.565000+00:00,25.0,,,64.41,,,
2019-09-24 19:26:33.621000+00:00,25.0,,,64.3,,,
2019-09-24 19:43:39.963000+00:00,24.92,,,64.3,,,
2019-09-24 19:43:39.987000+00:00,24.92,,,64.29,,,
2019-09-24 19:43:39.988000+00:00,24.92,,,64.29,,,
2019-09-24 19:55:14.340000+00:00,24.95,,,64.34,,,
2019-09-24 20:16:52.816000+00:00,24.92,,,64.34,,,
2019-09-24 20:16:52.834000+00:00,24.92,,,66.94,,,
2019-09-24 20:16:52.835000+00:00,24.92,,,66.94,,,
2019-09-24 20:47:24.055000+00:00,24.95,,,69.25,,,
2019-09-24 21:22:47.453000+00:00,24.94,,,69.25,,,
2019-09-24 21:22:47.473000+00:00,24.94,,,68.18,,,
2019-09-24 21:45:15.731000+00:00,24.88,,,67.66,,,
2019-09-24 22:44:47.736000+00:00,25.02,,,68.61,,,
2019-09-24 23:38:47.647000+00:00,24.97,,,66.82,,,
2019-09-24 23:55:44.395000+00:00,24.91,,,66.82,,,
2019-09-24 23:55:44.451000+00:00,24.91,,,66.35,,,
2019-09-24 23:55:44.452000+00:00,24.91,,,66.35,,,
2019-09-25 00:35:28.842000+00:00,24.85,,,65.92,,,
2019-09-25 01:28:38.482000+00:00,24.78,,,66.04,,,
2019-09-25 01:50:06.930000+00:00,24.79,,,66.04,,,
2019-09-25 01:50:06.946000+00:00,24.79,,,66.02,,,
2019-09-25 01:50:06.947000+00:00,24.79,,,66.02,,,
2019-09-25 02:20:07.890000+00:00,24.74,,,66.1,,,
2019-09-25 02:21:29.111000+00:00,24.74,,,66.1,,,
2019-09-25 02:21:29.134000+00:00,24.74,,,66.06,,,
2019-09-25 02:21:29.135000+00:00,24.74,,,66.06,,,
2019-09-25 03:14:28.357000+00:00,24.74,,,65.96,,,
2019-09-25 04:07:28.117000+00:00,24.67,,,65.63,,,
2019-09-25 04:58:57.307000+00:00,24.61,,,65.43,,,
2019-09-25 05:52:57.588000+00:00,24.57,,,65.19,,,
2019-09-25 06:18:27.549000+00:00,24.6,,,65.19,,,
2019-09-25 06:18:27.603000+00:00,24.6,,,65.01,,,
2019-09-25 06:44:57.468000+00:00,24.5,,,64.88,,,
2019-09-25 07:01:24.088000+00:00,24.51,,,64.88,,,
2019-09-25 07:01:24.147000+00:00,24.51,,,64.67,,,
2019-09-25 07:01:24.148000+00:00,24.51,,,64.67,,,
2019-09-25 07:26:33.442000+00:00,24.5,,,64.67,,,
2019-09-25 07:26:33.499000+00:00,24.5,,,64.52,,,
2019-09-25 07:26:33.500000+00:00,24.5,,,64.52,,,
2019-09-25 07:38:58.210000+00:00,24.54,,,64.34,,,
2019-09-25 08:12:00.934000+00:00,24.54,,,64.34,,,
2019-09-25 08:12:00.992000+00:00,24.54,,,64.31,,,
2019-09-25 08:32:08.431000+00:00,24.54,,,64.25,,,
2019-09-25 08:42:53.027000+00:00,24.58,,,64.25,,,
2019-09-25 08:42:53.084000+00:00,24.58,,,64.29,,,
2019-09-25 08:42:53.085000+00:00,24.58,,,64.29,,,
2019-09-25 09:19:56.674000+00:00,24.64,,,64.29,,,
2019-09-25 09:19:56.696000+00:00,24.64,,,67.55,,,
2019-09-25 09:24:38.609000+00:00,24.65,,,66.83,,,
2019-09-25 10:06:54.574000+00:00,24.71,,,66.83,,,
2019-09-25 10:06:54.631000+00:00,24.71,,,65.99,,,
2019-09-25 10:19:39.339000+00:00,24.7,,,66.04,,,
2019-09-25 10:36:16.019000+00:00,24.71,,,66.04,,,
2019-09-25 10:36:16.062000+00:00,24.71,,,65.41,,,
2019-09-25 10:36:16.063000+00:00,24.71,,,65.41,,,
2019-09-25 11:16:20.785000+00:00,24.7,,,63.22,,,
2019-09-25 11:30:16.582000+00:00,24.78,,,63.22,,,
2019-09-25 11:30:16.600000+00:00,24.78,,,64.06,,,
2019-09-25 12:14:32.749000+00:00,24.77,,,64.15,,,
2019-09-25 12:42:33.508000+00:00,24.84,,,64.15,,,
2019-09-25 12:42:33.563000+00:00,24.84,,,63.53,,,
2019-09-25 12:42:33.564000+00:00,24.84,,,63.53,,,
2019-09-25 13:05:21.906000+00:00,24.86,,,63.53,,,
2019-09-25 13:05:21.963000+00:00,24.86,,,63.27,,,
2019-09-25 13:08:03.101000+00:00,24.89,,,63.24,,,
2019-09-25 13:28:11.186000+00:00,24.85,,,63.24,,,
2019-09-25 13:28:11.236000+00:00,24.85,,,62.76,,,
2019-09-25 13:58:52.310000+00:00,24.92,,,63.06,,,
2019-09-25 14:32:35.140000+00:00,25.08,,,63.06,,,
2019-09-25 14:32:35.192000+00:00,25.08,,,62.71,,,
2019-09-25 14:32:35.193000+00:00,25.08,,,62.71,,,
2019-09-25 14:50:21.678000+00:00,25.33,,,61.99,,,
2019-09-25 15:42:20.761000+00:00,25.32,,,61.99,,,
2019-09-25 15:42:20.815000+00:00,25.32,,,62.11,,,
2019-09-25 15:42:20.816000+00:00,25.32,,,62.11,,,
2019-09-25 15:45:11.984000+00:00,25.32,,,62.23,,,
2019-09-25 16:38:11.432000+00:00,25.2,,,62.29,,,
2019-09-25 17:31:51.121000+00:00,25.16,,,62.4,,,
2019-09-25 18:27:21.624000+00:00,25.11,,,62.39,,,
2019-09-25 19:19:10.735000+00:00,25.02,,,62.38,,,
2019-09-25 20:17:52.575000+00:00,24.97,,,62.43,,,
2019-09-25 20:25:36.072000+00:00,24.94,,,62.43,,,
2019-09-25 20:25:36.127000+00:00,24.94,,,62.43,,,
2019-09-25 20:25:36.141000+00:00,24.94,,,62.43,,,
2019-09-25 21:12:33.202000+00:00,24.84,,,62.52,,,
2019-09-25 22:10:24.647000+00:00,24.78,,,62.53,,,
2019-09-25 22:12:36.183000+00:00,24.79,,,62.53,,,
2019-09-25 22:12:36.240000+00:00,24.79,,,62.59,,,
2019-09-25 23:01:44.065000+00:00,24.92,,,63.63,,,
2019-09-25 23:42:59.604000+00:00,24.92,,,63.63,,,
2019-09-25 23:42:59.663000+00:00,24.92,,,64.9,,,
2019-09-25 23:53:43.680000+00:00,24.92,,,64.69,,,
2019-09-26 00:05:18.607000+00:00,24.82,,,64.69,,,
2019-09-26 00:05:18.627000+00:00,24.82,,,63.82,,,
2019-09-26 00:05:18.628000+00:00,24.82,,,63.82,,,
2019-09-26 00:52:05.619000+00:00,24.78,,,63.31,,,
2019-09-26 01:08:32.264000+00:00,24.78,,,63.31,,,
2019-09-26 01:08:32.320000+00:00,24.78,,,63.13,,,
2019-09-26 01:08:32.321000+00:00,24.78,,,63.13,,,
2019-09-26 01:50:07.570000+00:00,24.73,,,63.09,,,
2019-09-26 02:15:37.439000+00:00,24.7,,,63.09,,,
2019-09-26 02:15:37.496000+00:00,24.7,,,63.07,,,
2019-09-26 02:15:37.497000+00:00,24.7,,,63.07,,,
2019-09-26 02:45:48.540000+00:00,24.67,,,63.11,,,
2019-09-26 02:54:42.481000+00:00,24.67,,,63.11,,,
2019-09-26 02:54:42.540000+00:00,24.67,,,63.11,,,
2019-09-26 02:54:42.541000+00:00,24.67,,,63.11,,,
2019-09-26 03:41:29.678000+00:00,24.63,,,63.14,,,
2019-09-26 04:41:22.161000+00:00,24.63,,,63.69,,,
2019-09-26 04:46:14.697000+00:00,24.63,,,63.69,,,
2019-09-26 04:46:14.721000+00:00,24.63,,,63.61,,,
2019-09-26 05:27:40.046000+00:00,24.56,,,63.61,,,
2019-09-26 05:27:40.097000+00:00,24.56,,,62.97,,,
2019-09-26 05:40:14.821000+00:00,24.58,,,62.84,,,
2019-09-26 06:22:31.009000+00:00,24.53,,,62.84,,,
2019-09-26 06:38:06.898000+00:00,24.53,,,62.34,,,
2019-09-26 06:45:40.372000+00:00,24.48,,,62.34,,,
2019-09-26 06:45:40.423000+00:00,24.48,,,62.28,,,
2019-09-26 07:06:58.290000+00:00,24.48,,,62.28,,,
2019-09-26 07:06:58.347000+00:00,24.48,,,62.14,,,
2019-09-26 07:35:38.958000+00:00,24.46,,,62.31,,,
2019-09-26 07:36:30.004000+00:00,24.43,,,62.31,,,
2019-09-26 07:36:30.005000+00:00,24.43,,,62.3,,,
2019-09-26 07:36:30.024000+00:00,24.43,,,62.3,,,
2019-09-26 08:20:06.183000+00:00,24.48,,,62.3,,,
2019-09-26 08:20:06.241000+00:00,24.48,,,62.61,,,
2019-09-26 08:29:19.738000+00:00,24.5,,,62.56,,,
2019-09-26 08:45:06.173000+00:00,24.44,,,62.56,,,
2019-09-26 08:45:06.225000+00:00,24.44,,,62.76,,,
2019-09-26 09:22:50.072000+00:00,24.54,,,65.17,,,
2019-09-26 09:26:02.009000+00:00,24.6,,,65.17,,,
2019-09-26 09:26:02.069000+00:00,24.6,,,65.38,,,
2019-09-26 09:26:02.070000+00:00,24.6,,,65.38,,,
2019-09-26 10:18:01.139000+00:00,24.57,,,64.95,,,
2019-09-26 11:13:52.101000+00:00,24.61,,,64.48,,,
2019-09-26 12:07:12.097000+00:00,24.64,,,62.31,,,
2019-09-26 12:19:37.386000+00:00,24.67,,,62.31,,,
2019-09-26 12:19:37.444000+00:00,24.67,,,62.73,,,
2019-09-26 12:44:16.628000+00:00,24.68,,,62.73,,,
2019-09-26 12:44:16.683000+00:00,24.68,,,63.11,,,
2019-09-26 13:02:03.288000+00:00,24.67,,,63.52,,,
2019-09-26 13:06:35.723000+00:00,24.64,,,63.52,,,
2019-09-26 13:06:35.780000+00:00,24.64,,,63.68,,,
2019-09-26 13:57:24.401000+00:00,24.65,,,63.68,,,
2019-09-26 13:57:24.460000+00:00,24.65,,,63.39,,,
2019-09-26 13:59:45.450000+00:00,24.64,,,63.23,,,
2019-09-26 14:55:46.397000+00:00,24.79,,,62.18,,,
2019-09-26 15:45:55.221000+00:00,24.98,,,62.18,,,
2019-09-26 15:45:55.277000+00:00,24.98,,,62.04,,,
2019-09-26 15:51:47.571000+00:00,25.01,,,62.15,,,
2019-09-26 16:18:07.751000+00:00,25.05,,,62.15,,,
2019-09-26 16:18:07.804000+00:00,25.05,,,62.35,,,
2019-09-26 16:46:07.977000+00:00,25.04,,,62.48,,,
2019-09-26 17:37:57.396000+00:00,25.0,,,62.72,,,
2019-09-26 18:05:27.996000+00:00,25.0,,,62.72,,,
2019-09-26 18:05:28.056000+00:00,25.0,,,62.79,,,
2019-09-26 18:30:17.115000+00:00,24.95,,,62.81,,,
2019-09-26 19:25:27.700000+00:00,24.85,,,63.2,,,
2019-09-26 19:27:29.170000+00:00,24.86,,,63.2,,,
2019-09-26 19:27:29.233000+00:00,24.86,,,63.25,,,
2019-09-26 20:22:59.419000+00:00,24.85,,,63.8,,,
2019-09-26 20:24:20.652000+00:00,24.79,,,63.8,,,
2019-09-26 20:24:20.718000+00:00,24.79,,,63.76,,,
2019-09-26 21:02:24.638000+00:00,24.81,,,63.76,,,
2019-09-26 21:02:24.695000+00:00,24.81,,,63.7,,,
2019-09-26 21:14:49.361000+00:00,24.77,,,63.7,,,
2019-09-26 21:34:17.160000+00:00,24.77,,,63.7,,,
2019-09-26 21:34:17.225000+00:00,24.77,,,64.12,,,
2019-09-26 22:10:20.346000+00:00,24.74,,,64.27,,,
2019-09-26 22:41:22.239000+00:00,24.71,,,64.27,,,
2019-09-26 22:41:22.297000+00:00,24.71,,,64.75,,,
2019-09-26 23:07:31.970000+00:00,24.73,,,64.68,,,
2019-09-26 23:42:55.475000+00:00,24.67,,,64.68,,,
2019-09-26 23:42:55.531000+00:00,24.67,,,64.69,,,
2019-09-27 00:05:43.987000+00:00,24.7,,,64.56,,,
2019-09-27 00:59:54.366000+00:00,24.61,,,64.14,,,
2019-09-27 01:54:34.858000+00:00,24.64,,,63.86,,,
2019-09-27 02:21:45.449000+00:00,24.56,,,63.86,,,
2019-09-27 02:21:45.459000+00:00,24.56,,,63.9,,,
2019-09-27 02:37:51.610000+00:00,24.6,,,63.9,,,
2019-09-27 02:37:51.667000+00:00,24.6,,,63.85,,,
2019-09-27 02:54:37.938000+00:00,24.56,,,63.72,,,
2019-09-27 03:54:20.312000+00:00,24.51,,,63.4,,,
2019-09-27 04:24:42.175000+00:00,24.48,,,63.4,,,
2019-09-27 04:24:42.232000+00:00,24.48,,,63.16,,,
2019-09-27 04:50:21.790000+00:00,24.47,,,63.01,,,
2019-09-27 04:53:33.723000+00:00,24.48,,,63.01,,,
2019-09-27 04:53:33.735000+00:00,24.48,,,63.06,,,
2019-09-27 05:42:31.786000+00:00,24.39,,,62.6,,,
2019-09-27 05:49:55.224000+00:00,24.4,,,62.6,,,
2019-09-27 05:49:55.284000+00:00,24.4,,,62.59,,,
2019-09-27 05:49:55.285000+00:00,24.4,,,62.59,,,
2019-09-27 06:30:10.244000+00:00,24.42,,,62.59,,,
2019-09-27 06:30:10.300000+00:00,24.42,,,62.3,,,
2019-09-27 06:42:14.914000+00:00,24.4,,,62.25,,,
2019-09-27 06:50:38.675000+00:00,24.37,,,62.25,,,
2019-09-27 06:50:38.732000+00:00,24.37,,,62.2,,,
2019-09-27 06:50:38.733000+00:00,24.37,,,62.2,,,
2019-09-27 07:34:55.062000+00:00,24.37,,,62.23,,,
2019-09-27 08:22:13.063000+00:00,24.46,,,62.23,,,
2019-09-27 08:22:13.088000+00:00,24.46,,,62.51,,,
2019-09-27 08:31:36.738000+00:00,24.5,,,62.64,,,
2019-09-27 09:09:51.389000+00:00,24.57,,,62.64,,,
2019-09-27 09:09:51.390000+00:00,24.57,,,63.16,,,
2019-09-27 09:09:51.449000+00:00,24.57,,,63.16,,,
2019-09-27 09:25:17.249000+00:00,24.6,,,63.1,,,
2019-09-27 09:58:09.957000+00:00,24.61,,,63.1,,,
2019-09-27 09:58:09.958000+00:00,24.61,,,63.27,,,
2019-09-27 09:58:10.015000+00:00,24.61,,,63.27,,,
2019-09-27 10:24:39.876000+00:00,24.71,,,63.66,,,
2019-09-27 11:22:21.544000+00:00,24.79,,,63.92,,,
2019-09-27 12:22:13.966000+00:00,24.78,,,63.82,,,
2019-09-27 12:42:42.146000+00:00,24.85,,,63.82,,,
2019-09-27 12:42:42.149000+00:00,24.85,,,63.73,,,
2019-09-27 22:15:23.594000+00:00,25.47,,,63.5,,,
2019-09-27 22:15:23.595000+00:00,25.47,,,64.08,,,
2019-09-27 22:15:23.617000+00:00,25.47,,,64.08,,,
2019-09-27 22:47:45.347000+00:00,25.47,,,64.06,,,
2019-09-27 22:47:45.460000+00:00,25.47,,,64.06,,,
2019-09-27 22:47:45.580000+00:00,25.47,,,64.06,,,
2019-09-27 23:43:56.256000+00:00,25.25,,,63.22,,,
2019-09-27 23:48:48.778000+00:00,25.25,,,63.22,,,
2019-09-27 23:48:48.835000+00:00,25.25,,,63.17,,,
2019-09-27 23:48:48.836000+00:00,25.25,,,63.17,,,
2019-09-28 00:36:56.237000+00:00,25.13,,,63.17,,,
2019-09-28 00:36:56.289000+00:00,25.13,,,63.05,,,
2019-09-28 00:36:56.291000+00:00,25.13,,,63.05,,,
2019-09-28 00:42:18.381000+00:00,25.15,,,63.06,,,
2019-09-28 01:36:28.465000+00:00,24.97,,,62.75,,,
2019-09-28 02:16:43.727000+00:00,24.97,,,62.75,,,
2019-09-28 02:16:43.780000+00:00,24.97,,,62.74,,,
2019-09-28 02:28:08.030000+00:00,24.97,,,62.71,,,
2019-09-28 03:09:53.794000+00:00,24.89,,,62.71,,,
2019-09-28 03:09:53.803000+00:00,24.89,,,62.5,,,
2019-09-28 03:24:09.226000+00:00,24.85,,,62.47,,,
2019-09-28 04:19:50.088000+00:00,24.77,,,62.3,,,
2019-09-28 04:44:09.680000+00:00,24.74,,,62.3,,,
2019-09-28 04:44:09.731000+00:00,24.74,,,62.31,,,
2019-09-28 04:44:09.732000+00:00,24.74,,,62.31,,,
2019-09-28 05:19:12.728000+00:00,24.7,,,62.2,,,
2019-09-28 06:18:45.106000+00:00,24.63,,,61.8,,,
2019-09-28 06:44:45.351000+00:00,24.61,,,61.8,,,
2019-09-28 06:44:45.360000+00:00,24.61,,,61.69,,,
2019-09-28 07:02:02.014000+00:00,24.6,,,61.69,,,
2019-09-28 07:02:02.017000+00:00,24.6,,,61.47,,,
2019-09-28 07:02:02.072000+00:00,24.6,,,61.47,,,
2019-09-28 07:14:16.697000+00:00,24.58,,,61.4,,,
2019-09-28 07:37:56.050000+00:00,24.58,,,61.4,,,
2019-09-28 07:37:56.103000+00:00,24.58,,,61.34,,,
2019-09-28 07:37:56.104000+00:00,24.58,,,61.34,,,
2019-09-28 08:04:46.067000+00:00,24.56,,,61.34,,,
2019-09-28 08:08:28.161000+00:00,24.56,,,61.34,,,
2019-09-28 08:08:28.187000+00:00,24.56,,,61.44,,,
2019-09-28 08:08:28.188000+00:00,24.56,,,61.44,,,
2019-09-28 08:25:44.851000+00:00,24.61,,,61.44,,,
2019-09-28 08:25:44.856000+00:00,24.61,,,61.82,,,
2019-09-28 08:25:44.870000+00:00,24.61,,,61.82,,,
